timestamp,lap time,stroke count,stroke type,data source
2025-07-17T07:29:52Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:34:34Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:40:53Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:42:47Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:43:48Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:48:03Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:48:24Z,00:00:29.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:50:11Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:59:16Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T08:00:25Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T08:21:49Z,00:00:32.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T10:17:31Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T10:48:43Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:26:18Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:27:28Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:28:25Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:29:03Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:32:56Z,00:00:36.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:44:06Z,00:00:30.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:44:56Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:45:36Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:47:45Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:50:30Z,00:00:35.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:53:04Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T11:58:45Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T12:11:28Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T12:13:02Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T12:13:24Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T13:22:31Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T13:22:51Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T13:30:54Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T13:32:22Z,00:00:52.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T13:33:25Z,00:00:34.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T13:34:01Z,00:00:34.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T13:35:22Z,00:00:44.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T13:36:41Z,00:00:41.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T13:37:50Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T22:28:31Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T22:38:38Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T22:41:09Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T23:16:23Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T23:29:04Z,00:00:46.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T23:33:12Z,00:00:46.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T23:35:30Z,00:00:42.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T23:40:39Z,00:00:43.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T00:55:42Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T00:59:09Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:03:07Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:04:00Z,00:00:35.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:04:49Z,00:00:40.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:27:08Z,00:00:25.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:28:46Z,00:00:43.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:38:44Z,00:00:53.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:39:40Z,00:00:53.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:47:52Z,00:00:57.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:49:15Z,00:00:39.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T01:49:56Z,00:00:39.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T02:13:21Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T02:17:11Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T03:12:14Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T03:59:09Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T03:59:46Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:04:29Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:11:52Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:12:26Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:17:10Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:23:23Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:24:46Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:41:16Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:51:15Z,00:00:31.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:54:56Z,00:00:43.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:56:01Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T04:58:36Z,00:00:28.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T05:03:16Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T05:09:51Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T05:25:47Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T05:30:32Z,00:00:32.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T10:18:45Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T10:20:00Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T10:23:18Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T10:32:07Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:22:55Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:24:02Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:25:40Z,00:00:32.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:27:44Z,00:00:28.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:30:17Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:31:16Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:31:51Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:33:43Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:36:19Z,00:00:30.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-18T23:48:15Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:01:07Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:02:40Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:16:37Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:17:26Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:22:47Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:28:46Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:34:30Z,00:00:46.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:36:01Z,00:00:37.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:37:11Z,00:00:45.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:40:54Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:49:29Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:50:24Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:56:40Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T00:59:13Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T01:02:50Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T01:09:50Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T01:46:43Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T01:47:33Z,00:00:19.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T01:50:06Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T01:51:18Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T02:07:05Z,00:00:40.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T02:07:52Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T02:31:40Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T02:34:36Z,00:00:33.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T02:40:26Z,00:00:52.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T02:41:56Z,00:00:45.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T02:42:56Z,00:00:49.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T02:45:11Z,00:00:35.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:02:44Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:04:28Z,00:00:39.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:05:39Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:06:05Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:09:00Z,00:00:28.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:11:52Z,00:00:45.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:17:10Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:19:14Z,00:00:37.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:24:21Z,00:00:38.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:27:25Z,00:00:45.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:28:24Z,00:00:36.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:31:03Z,00:00:29.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:40:54Z,00:00:38.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:42:11Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:43:44Z,00:00:34.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:52:24Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:53:57Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T03:55:18Z,00:00:44.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:12:36Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:13:19Z,00:00:52.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:15:37Z,00:00:36.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:16:55Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:22:31Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:23:16Z,00:00:36.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:31:52Z,00:00:54.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:36:29Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:37:47Z,00:00:37.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:44:24Z,00:00:39.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:54:00Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T04:54:50Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T05:03:21Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T05:04:39Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T05:15:54Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T05:42:00Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:13:05Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:22:02Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:24:02Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:24:40Z,00:00:32.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:30:09Z,00:00:44.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:31:00Z,00:00:42.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:31:44Z,00:00:30.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:32:56Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:38:57Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:40:10Z,00:00:43.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T08:41:31Z,00:00:30.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T22:57:26Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T22:59:48Z,00:00:38.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:12:35Z,00:00:46.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:15:36Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:17:08Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:26:12Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:38:14Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:41:34Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:42:16Z,00:00:33.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:43:05Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:43:43Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:44:23Z,00:00:41.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:46:34Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:47:36Z,00:00:29.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:48:56Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:55:03Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-19T23:57:39Z,00:00:49.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:03:03Z,00:00:32.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:05:09Z,00:00:32.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:06:26Z,00:00:48.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:07:47Z,00:00:53.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:09:29Z,00:00:49.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:10:31Z,00:00:55.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:17:35Z,00:00:36.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:18:35Z,00:00:27.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:23:57Z,00:00:41.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:30:21Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:33:05Z,00:00:30.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T00:49:40Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T04:47:48Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T05:11:25Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T05:11:51Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T05:13:05Z,00:00:46.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T05:52:44Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T06:54:23Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T06:54:44Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T06:56:02Z,00:00:28.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T07:13:46Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T07:37:57Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:08:27Z,00:00:43.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:09:23Z,00:00:46.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:10:57Z,00:00:47.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:19:38Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:20:33Z,00:00:34.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:21:29Z,00:00:36.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:23:57Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:27:00Z,00:00:35.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:30:37Z,00:00:42.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:31:36Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:34:10Z,00:00:48.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:35:18Z,00:00:35.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:35:55Z,00:00:35.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T08:38:31Z,00:00:31.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T09:04:17Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T09:08:17Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:14:58Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:15:20Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:16:03Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:17:54Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:18:28Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:19:21Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:21:18Z,00:00:29.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:23:07Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:24:00Z,00:00:34.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:24:47Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:25:47Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:26:25Z,00:00:43.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:28:13Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:28:44Z,00:00:42.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:29:40Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:30:16Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:31:20Z,00:00:45.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:32:13Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:32:41Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:35:17Z,00:00:38.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:37:37Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:40:00Z,00:00:35.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:44:45Z,00:00:36.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:46:18Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:47:17Z,00:00:39.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:48:18Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:49:07Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:54:52Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-20T23:59:11Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-21T00:00:22Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
